Player_ID,Name,DOB,Salary,Goals,Club_Name
527,Christian Gytkjaer,1990-05-06,,3,Venezia
528,Laurent Koscielny,1985-09-10,,18,
529,Kiko Femenía,1991-02-02,,3,Getafe
530,Damián Suárez,1988-04-27,,6,Getafe
531,Lucas Moura,1992-08-13,,54,Tottenham
532,Matt Phillips,1991-03-13,,11,West Brom
533,Eiji Kawashima,1983-03-20,,0,Strasbourg
534,Thomas Kaminski,1992-10-23,,0,Luton
535,Christoph Zimmermann,1993-01-12,,0,Darmstadt
536,Etrit Berisha,1989-03-10,,0,Empoli
537,Ryad Boudebouz,1990-02-19,,32,St Etienne
538,Brice Maubleu,1989-12-01,,0,St Etienne
539,Fabian Klos,1987-12-02,,8,Bielefeld
540,Julien Faussurier,1987-01-14,,5,Brest
541,Martin Kelly,1990-04-27,,0,Crystal Palace
542,Quique González,1990-05-16,,0,Eibar
543,Genki Haraguchi,1991-05-09,,6,Stuttgart
544,Daniel Ginczek,1991-04-13,,29,Wolfsburg
545,Simon Zoller,1991-06-26,,17,St Pauli
546,Thomas Fontaine,1991-05-08,,0,Lorient
547,Frédéric Sammaritano,1986-03-23,,6,Dijon
548,Aïssa Mandi,1991-10-22,,23,Lille
549,Josip Ilicic,1988-01-29,,78,Atalanta
550,Philippe Coutinho,1992-06-12,,72,Aston Villa
551,Lukasz Skorupski,1991-05-05,,0,Bologna
552,Janis Blaswich,1991-05-02,,0,Leverkusen
553,Nolan Roux,1988-03-01,,58,Nimes
554,Christian Kabasele,1991-02-24,,10,Udinese
555,Paul Delecroix,1988-10-14,,0,Metz
556,Maya Yoshida,1988-08-24,,9,Schalke 04
557,Sergi Enrich,1990-02-26,,34,Eibar
558,Fernando Martínez,1990-06-10,,0,Almeria
559,Joselu,1990-03-27,,99,Real Madrid
560,Kevin Volland,1992-07-30,,108,Union Berlin
561,Nicola Sansone,1991-09-10,,55,Lecce
562,Diego Demme,1991-11-21,,5,Napoli
563,Christoph Kramer,1991-02-19,,10,M'gladbach
564,Joel Matip,1991-08-08,,20,Liverpool
565,Stefan Bell,1991-08-24,,15,Mainz
566,Olivier Giroud,1986-09-30,,134,Lille
567,Aridane Hernández,1989-03-23,,3,Vallecano
568,Angelo da Costa,1983-11-12,,0,Bologna
569,Pascal Groß,1991-06-15,,37,Brighton
570,Hiroki Sakai,1990-04-12,,3,Marseille
571,Vincent Manceau,1989-07-10,,2,Angers
572,Diego Farias,1990-05-10,,27,Cagliari
573,Timothée Kolodziejczak,1991-10-01,,8,
574,Rafael Czichos,1990-05-14,,2,FC Koln
575,Benjamin André,1990-08-03,,22,Lille
576,Davide Santon,1991-01-02,,1,Roma
577,Kevin Vogt,1991-09-23,,4,Union Berlin
578,Leonardo Capezzi,1995-03-28,,0,Salernitana
579,Rafael,1982-03-03,,0,Spezia
580,Marco Parolo,1985-01-25,,38,Lazio
581,Francesco Caputo,1987-08-06,,68,Empoli
582,Francesco Di Tacchio,1990-04-20,,0,Salernitana
583,Timo Horn,1993-05-12,,0,Bochum
584,Daniel Heuer Fernandes,1992-11-13,,0,
585,Cebio Soukou,1992-10-02,,1,Bielefeld
586,Nathaniel Clyne,1991-04-05,,4,Crystal Palace
587,Matteo Scozzarella,1988-06-05,,0,Parma
588,Eugenio Lamanna,1989-08-07,,0,Monza
589,Mikel Balenziaga,1988-02-29,,1,Ath Bilbao
590,Pier Graziano Gori,1980-05-10,,0,Benevento
591,Isco,1992-04-21,,63,Betis
592,Iván Balliu,1992-01-01,,1,Vallecano
593,Sergi Roberto,1992-02-07,,12,Como
594,Rubén Sobrino,1992-06-01,,17,Cadiz
595,Nicolas Viola,1989-10-12,,15,Cagliari
596,Federico Fernández,1989-02-21,,5,Newcastle
597,Marco Silvestri,1991-03-02,,0,Cremonese
598,Niklas Lomb,1993-07-28,,0,Leverkusen
599,John Boye,1987-04-23,,5,Metz
600,Brian Behrendt,1991-10-24,,0,Bielefeld
601,Enda Stevens,1990-07-09,,2,Sheffield United
602,Martin Hinteregger,1992-09-07,,17,Ein Frankfurt
603,Florian Hübner,1991-03-01,,0,Union Berlin
604,Loris Karius,1993-06-22,,0,Newcastle
605,Nico Schulz,1993-04-01,,5,Dortmund
606,Danny da Costa,1993-07-13,,6,Mainz
607,Stefan Ortega,1992-11-06,,0,Nott'm Forest
608,Luca Siligardi,1988-01-26,,8,Crotone
609,Richard Marcone,1993-01-21,,0,Parma
610,Antonio Rüdiger,1993-03-03,,16,Real Madrid
611,Ricardo Rodríguez,1992-08-25,,17,Betis
612,Xherdan Shaqiri,1991-10-10,,34,Lyon
613,Cote,1989-09-05,,4,Osasuna
614,Junior Stanislas,1989-11-26,,20,Bournemouth
615,Mário Rui,1991-05-27,,3,Napoli
616,Aleix Vidal,1989-08-21,,17,Espanol
617,Shkodran Mustafi,1992-04-17,,16,Levante
618,Mauro Vigorito,1990-05-22,,0,Como
619,Andreas Albers,1990-03-23,,1,St Pauli
620,Luca Caldirola,1991-02-01,,6,Monza
621,Mattia De Sciglio,1992-10-20,,3,Empoli
622,Mattia Destro,1991-03-20,,77,Empoli
623,Giulio Donati,1990-02-05,,2,Monza
624,Antonio Donnarumma,1990-07-07,,0,Torino
625,Simone Romagnoli,1990-02-09,,3,Frosinone
626,Kevin De Bruyne,1991-06-28,,99,Napoli
627,Aleksandr Kokorin,1991-03-19,,0,Fiorentina
628,Rodrigo Battaglia,1991-07-12,,1,Mallorca
629,Alexandre Coeff,1992-02-20,,0,Auxerre
630,Samba Sow,1989-04-29,,0,Lens
631,Felix Klaus,1992-09-13,,15,Wolfsburg
632,Marvin Plattenhardt,1992-01-26,,8,Hertha
633,Iñigo Eguaras,1992-03-07,,1,Almeria
634,Álex Fernández,1992-10-15,,10,Cadiz
635,Soufiane Bidaoui,1990-04-20,,0,Frosinone
636,Daniel Batz,1991-01-12,,0,Mainz
637,Iván Marcone,1990-06-03,,0,
638,Steve Cook,1991-04-19,,10,Nott'm Forest
639,Joshua King,1992-01-15,,59,Toulouse
640,Ashley Westwood,1990-04-01,,12,Burnley
641,James Shea,1991-06-16,,0,Luton
642,Florent Ogier,1989-03-21,,2,Clermont
643,Frederik Sörensen,1992-04-14,,3,FC Koln
644,Juan Cuadrado,1988-05-26,,41,
645,Matt Ritchie,1989-09-10,,12,Newcastle
646,Akaki Gogia,1992-01-18,,0,Union Berlin
647,Aaron Cresswell,1989-12-15,,10,West Ham
648,Joel Ward,1989-10-29,,5,Crystal Palace
649,Darío Benedetto,1990-05-17,,16,
650,Mateusz Klich,1990-06-13,,5,Leeds
651,Marvin Zeegelaar,1990-08-12,,2,Udinese
652,Lukas Kübler,1992-08-30,,12,Freiburg
653,Marcel Schuhen,1993-01-13,,0,Darmstadt
654,Gaëtan Charbonnier,1988-12-27,,30,Auxerre
655,Josuha Guilavogui,1990-09-19,,13,Mainz
656,Christian Günter,1993-02-28,,13,Freiburg
657,Alexandre Lacazette,1991-05-28,,209,Lyon
658,Paul Lasne,1989-01-16,,14,Brest
659,Alexandre Letellier,1990-12-11,,0,Paris SG
660,Willi Orbán,1992-11-03,,27,RB Leipzig
661,Yacine Qasmi,1991-01-03,,0,Vallecano
662,Matthieu Saunier,1990-02-07,,0,Lorient
663,Facundo Ferreyra,1991-03-14,,3,Celta
664,Steven Skrzybski,1992-11-18,,10,Holstein Kiel
665,Tom Weilandt,1992-04-27,,0,Bochum
666,Leonardo Bittencourt,1993-12-19,,32,Werder Bremen
667,Muhamed Besic,1992-09-10,,0,Everton
668,Erik Durm,1992-05-12,,3,Ein Frankfurt
669,Sergio Escudero,1989-09-02,,11,Valladolid
670,Kike García,1989-11-25,,64,Espanol
671,Sead Kolasinac,1993-06-20,,12,Atalanta
672,Denis Thomalla,1992-08-16,,0,Heidenheim
673,Fabian Schnellhardt,1994-01-12,,0,Darmstadt
674,Patrick Drewes,1993-02-04,,0,Dortmund
675,Robin Knoche,1992-05-22,,16,Union Berlin
676,Marko Dmitrovic,1992-01-24,,1,Espanol
677,Stephan El Shaarawy,1992-10-27,,70,Roma
678,Andreas Voglsammer,1992-01-09,,4,Union Berlin
679,Vincent Laurini,1989-06-10,,1,Parma
680,Kyle Walker,1990-05-28,,5,Burnley
681,Connor Wickham,1993-03-31,,18,Crystal Palace
682,Darko Brasanac,1992-02-12,,8,Leganes
683,Martin Braithwaite,1991-06-05,,64,Espanol
684,Leandro Chichizola,1990-03-27,,0,Parma
685,Václav Hladký,1990-11-14,,0,Burnley
686,Kieran Trippier,1990-09-19,,6,Newcastle
687,Germán Sánchez,1986-12-12,,7,Granada
688,Alex McCarthy,1989-12-03,,0,Southampton
689,Pietro Terracciano,1990-03-08,,0,Milan
690,Romelu Lukaku,1993-05-13,,206,Napoli
691,Youssef El Arabi,1987-02-03,,46,Nantes
692,Ante Coric,1997-04-14,,0,Roma
693,Óscar de Marcos,1989-04-14,,20,Ath Bilbao
694,Jacopo Sala,1991-12-05,,4,Spezia
695,Simone Zaza,1991-06-25,,60,Torino
696,Ciaran Clark,1989-09-26,,11,Newcastle
697,Takashi Inui,1988-06-02,,23,Eibar
698,Quentin Bernard,1989-07-07,,0,Auxerre
699,Denis Cheryshev,1990-12-26,,8,Valencia
700,Romain Hamouma,1987-03-29,,52,Ajaccio
701,John Guidetti,1992-04-15,,17,Alaves
702,Artur Ionita,1990-08-17,,14,Benevento
703,Federico Santander,1991-06-04,,10,Bologna
704,Marco D'Alessandro,1991-02-17,,7,Monza
705,Luigi Sepe,1991-05-08,,0,Lazio
706,Jannik Vestergaard,1992-08-03,,16,Leicester
707,Ander Herrera,1989-08-14,,23,Ath Bilbao
708,Portu,1992-05-21,,44,Girona
709,Karl Darlow,1990-10-08,,0,Leeds
710,Markus Kolke,1990-08-18,,0,Werder Bremen
711,Nícolas,1988-04-12,,0,
712,Alberto Perea,1990-12-19,,3,Granada
713,Marc Bartra,1991-01-15,,15,Betis
714,William Carvalho,1992-04-07,,8,Betis
715,Lago Júnior,1990-12-31,,4,Mallorca
716,Thomas Meunier,1991-09-12,,13,Lille
717,Pedro Obiang,1992-03-27,,8,Sassuolo
718,Fabio Pisacane,1986-01-28,,3,Cagliari
719,Jorginho,1991-12-20,,30,Arsenal
720,Édgar Badía,1992-02-12,,0,
721,Matthew Lowton,1989-06-09,,4,Burnley
722,Leandro Cabrera,1991-06-17,,13,Espanol
723,Antonino Ragusa,1990-03-27,,4,Verona
724,Marco Verratti,1992-11-05,,7,Paris SG
725,Sébastien Corchia,1990-11-01,,8,Nantes
726,Luca Ceppitelli,1989-08-11,,7,Cagliari
727,Antonio Junior Vacca,1990-05-13,,0,Venezia
728,Chris Smalling,1989-11-22,,20,Roma
729,Wahbi Khazri,1991-02-08,,78,Montpellier
730,Lyle Taylor,1990-03-29,,0,Nott'm Forest
731,Konstantinos Manolas,1991-06-14,,9,Salernitana
732,Alisson,1992-10-02,,1,Liverpool
733,Ciro Immobile,1990-02-20,,206,
734,Florian Kainz,1992-10-24,,27,FC Koln
735,Jeffrey Gouweleeuw,1991-07-10,,7,Augsburg
736,Kevin Stöger,1993-08-27,,21,M'gladbach
737,Marcel Sabitzer,1994-03-17,,40,Dortmund
738,Leart Paçarada,1994-10-08,,0,Heidenheim
739,Frederik Rönnow,1992-08-04,,0,Union Berlin
740,Jordan Ayew,1991-09-11,,67,Leicester
741,Thibaut Courtois,1992-05-11,,0,Real Madrid
742,Jonas Hector,1990-05-27,,12,FC Koln
743,Yuya Osako,1990-05-18,,26,Werder Bremen
744,Chris Wood,1991-12-07,,89,Nott'm Forest
745,Koen Casteels,1992-06-25,,0,Wolfsburg
746,Onel Hernández,1993-02-01,,1,Norwich
747,Dominique Heintz,1993-08-15,,4,FC Koln
748,Luca Mora,1988-05-10,,0,Spezia
749,Sam Johnstone,1993-03-25,,0,Wolves
750,Jed Steer,1992-09-23,,0,Aston Villa
751,Mattia Perin,1992-11-10,,0,Juventus
752,Francesco Bardi,1992-01-18,,0,Bologna
753,Dennis Appiah,1992-06-09,,1,St Etienne
754,Ishak Belfodil,1992-01-12,,34,Hertha
755,Nampalys Mendy,1992-06-23,,2,Watford
756,Idriss Saadi,1992-02-08,,4,Strasbourg
757,Arnaud Souquet,1992-02-12,,5,Montpellier
758,Kevin Long,1990-08-18,,1,Burnley
759,Joël Veltman,1992-01-15,,4,Brighton
760,Stefan de Vrij,1992-02-05,,20,Inter
761,Andrea Conti,1994-03-02,,11,Sampdoria
762,Anthony Losilla,1986-03-10,,5,Bochum
763,Lorenzo Tonelli,1990-01-17,,12,Empoli
764,Neeskens Kebano,1992-03-10,,0,Fulham
765,Benjamin Siegrist,1992-01-31,,0,Genoa
766,Granit Xhaka,1992-09-27,,29,
767,Allan Nyom,1988-05-10,,5,Getafe
768,Ahmed Hegazy,1991-01-25,,2,West Brom
769,Florent Hanin,1990-02-04,,1,Angers
770,Neto,1989-07-19,,0,Arsenal
771,Emiliano Martínez,1992-09-02,,0,Aston Villa
772,Suso,1993-11-19,,37,Sevilla
773,Manolo Gabbiadini,1991-11-26,,78,Sampdoria
774,Marcos Alonso,1990-12-28,,33,Celta
775,Karl-Johan Johnsson,1990-01-28,,0,Strasbourg
776,Mark Uth,1991-08-24,,44,FC Koln
777,Cédric Soares,1991-08-31,,3,Arsenal
778,Romaine Sawyers,1991-11-02,,0,West Brom
779,Rémy Cabella,1990-03-08,,56,Nantes
780,Enric Gallego,1986-09-12,,8,Osasuna
781,Gabriel Silva,1991-05-13,,3,St Etienne
782,Juanpe,1991-04-30,,6,Girona
783,Thomas Dähne,1994-01-04,,0,Holstein Kiel
784,Marius Bülter,1993-03-29,,30,FC Koln
785,Marcus Bettinelli,1992-05-24,,0,Man City
786,Kevin Behrens,1991-02-03,,16,Wolfsburg
787,Marnon Busch,1994-12-08,,1,Heidenheim
788,Cimo Röcker,1994-01-21,,0,Werder Bremen
789,Maximilian Arnold,1994-05-27,,45,Wolfsburg
790,Phil Jones,1992-02-21,,1,Man United
791,Marius Müller,1993-07-12,,0,Wolfsburg
792,Xavier Chavalerin,1991-03-07,,12,Troyes
793,Jordan Ferri,1992-03-12,,11,Montpellier
794,Rachid Ghezzal,1992-05-09,,15,Lyon
795,Mehdi Zeffane,1992-05-19,,3,Clermont
796,Michael Keane,1993-01-11,,19,Everton
797,Leonardo Spinazzola,1993-03-25,,9,Napoli
798,Dominik Kohr,1994-01-31,,12,Mainz
799,Ivan Ordets,1992-07-08,,1,Bochum
800,Aitor Fernández,1991-05-03,,0,Osasuna
801,Philipp Hofmann,1993-03-30,,15,Bochum
802,Loris Benito,1992-01-07,,1,
803,Riad Nouri,1985-06-07,,1,Ajaccio
804,Diego Falcinelli,1991-06-26,,17,Bologna
805,Mitchell Weiser,1994-04-21,,19,Werder Bremen
806,Luis Muriel,1991-04-16,,104,Atalanta
807,Karim Onisiwo,1992-03-17,,33,Mainz
808,Carlos Bacca,1986-09-08,,73,Granada
809,Shane Duffy,1992-01-01,,7,Fulham
810,Yannick Gerhardt,1994-03-13,,21,Wolfsburg
811,Jannik Müller,1994-01-18,,0,Darmstadt
812,Emre Can,1994-01-12,,36,Dortmund
813,José Campaña,1993-05-31,,11,Las Palmas
814,Daniel Bachmann,1994-07-09,,0,Watford
815,Nikola Dovedan,1994-07-06,,3,Heidenheim
816,Michael Gregoritsch,1994-04-18,,62,Augsburg
817,Benjamin Uphoff,1993-08-08,,0,Freiburg
818,Alphonse Areola,1993-02-27,,0,West Ham
819,Vincent Le Goff,1989-10-15,,4,Lorient
820,Juan Carlos,1988-01-20,,0,Girona
821,Adam Davies,1992-07-17,,0,Sheffield United
822,Adam Forshaw,1991-10-08,,0,Leeds
823,John Egan,1992-10-20,,2,
824,Ahmad Benali,1992-02-07,,7,Crotone
825,Craig Dawson,1990-05-06,,21,Wolves
826,Jan Oblak,1993-01-07,,0,Ath Madrid
827,Cristian Gamboa,1989-10-24,,2,Bochum
828,Juan Jesus,1991-06-10,,5,Napoli
829,Héctor Herrera,1990-04-19,,0,Ath Madrid
830,Nicolas de Préville,1991-01-08,,51,Metz
831,Paul Pogba,1993-03-15,,57,Monaco
832,Andy Delort,1991-10-09,,85,Montpellier
833,Loïc Nego,1991-01-15,,0,Le Havre
834,Tom Cairney,1991-01-20,,8,Fulham
835,Simon Moore,1990-05-19,,0,
836,Sam Morsy,1991-09-10,,1,Ipswich
837,Callum Wilson,1992-02-27,,93,West Ham
838,Gastón Ramírez,1990-12-02,,23,Sampdoria
839,Ismaily,1990-01-11,,3,Lille
840,Marcel Engelhardt,1993-04-05,,0,Holstein Kiel
841,Rani Khedira,1994-01-27,,14,Union Berlin
842,Odysseas Vlachodimos,1994-04-26,,0,Sevilla
843,Matthias Ginter,1994-01-19,,23,Freiburg
844,Cristiano Biraghi,1992-09-01,,15,Torino
845,Nikola Maksimović,1991-11-25,,2,Montpellier
846,John Brooks,1993-01-28,,14,Hoffenheim
847,Luca Marrone,1990-03-28,,1,Monza
848,Marco Bizot,1991-03-10,,0,Aston Villa
849,Benjamin Leroy,1989-04-07,,0,Lorient
850,José Luis Palomino,1990-01-05,,9,Cagliari
851,Marvin Ducksch,1994-03-07,,34,Werder Bremen
852,Jesús Corona,1993-01-06,,3,Sevilla
853,Pontus Jansson,1991-02-13,,5,Brentford
854,Sébastien Rénot,1989-11-11,,0,Troyes
855,Sargis Adamyan,1993-05-23,,10,FC Koln
856,Luke Berry,1992-07-12,,2,Luton
857,Mark Flekken,1993-06-13,,0,Leverkusen
858,Antoine Griezmann,1991-03-21,,168,Ath Madrid
859,Sanjin Prcic,1993-11-20,,7,Strasbourg
860,Toño García,1989-11-07,,2,Levante
861,Mathew Leckie,1991-02-04,,10,Hertha
862,Alexander Hack,1993-09-08,,6,Mainz
863,Ouasim Bouy,1993-06-11,,0,Leeds
864,Hakan Çalhanoğlu,1994-02-08,,86,Inter
865,Allan,1991-01-08,,12,Everton
866,Maxime Poundjé,1992-08-16,,1,
867,Salif Sané,1990-08-25,,16,Schalke 04
868,Samuel Umtiti,1993-11-14,,5,Lille
869,Loïs Diony,1992-12-20,,25,Angers
870,Jonathan Gradit,1992-11-24,,2,Lens
871,Kenny McLean,1992-01-08,,2,Norwich
872,Francesco Rossi,1991-04-27,,0,Atalanta
873,Lucas Digne,1993-07-20,,11,Aston Villa
874,Idrissa Gueye,1989-09-26,,20,Everton
875,Adama Soumaoro,1992-06-18,,4,Bologna
876,Tristan Dingomé,1991-02-17,,3,Troyes
877,Vincent Pajot,1990-08-19,,8,Metz
878,Paco Alcácer,1993-08-30,,66,Villarreal
879,Juan Bernat,1993-03-01,,6,Getafe
880,Patric,1993-04-17,,4,Lazio
881,Juanmi,1993-05-20,,64,Getafe
882,Iñigo Ruiz de Galarreta,1993-08-06,,2,Ath Bilbao
883,Serge Aurier,1992-12-24,,15,Nott'm Forest
884,Cédric Bakambu,1991-04-11,,55,Betis
885,Manuel Cabit,1993-06-03,,0,Metz
886,Jérôme Roussillon,1993-01-06,,12,Union Berlin
887,Florian Lejeune,1991-05-20,,13,Vallecano
888,Jonas Martin,1990-04-09,,16,Brest
889,Téji Savanier,1991-12-22,,48,Montpellier
890,Benjamin Stambouli,1990-08-13,,3,Metz
891,Benjamin Lecomte,1991-04-26,,0,Fulham
892,Thomas Monconduit,1991-02-10,,6,Lorient
893,Abdoulaye Doucouré,1993-01-01,,48,Everton
894,Maxime Dupé,1993-03-04,,0,Nice
895,Geoffrey Kondogbia,1993-02-15,,12,Marseille
896,Ferris N'Goma,1993-06-15,,1,Brest
897,Matz Sels,1992-02-26,,0,Nott'm Forest
898,Alessandro Berardi,1991-01-16,,0,Verona
899,Nacho Martínez,1989-03-07,,2,Valladolid
900,Phillipp Mwene,1994-01-29,,3,Mainz
901,Ibai Gómez,1989-11-11,,28,Ath Bilbao
902,Luis Alberto,1992-09-28,,55,Lazio
903,Álvaro Morata,1992-10-23,,127,Como
904,Jamal Blackman,1993-10-27,,0,Chelsea
905,Nathaniel Chalobah,1994-12-12,,0,Fulham
906,Conor Coady,1993-02-25,,7,Leicester
907,Ben Gibson,1993-01-15,,2,Norwich
908,Jack Robinson,1993-09-01,,1,Sheffield United
909,Mathew Ryan,1992-04-08,,0,Levante
910,Nathan Redmond,1994-03-06,,28,Burnley
911,Marcin Kaminski,1992-01-15,,2,Schalke 04
912,Marc Martínez,1990-04-04,,0,Granada
913,David López,1989-10-09,,19,Girona
914,Rafinha,1993-02-12,,19,Sociedad
915,Gerard Deulofeu,1994-03-13,,42,Udinese
916,Charlie Austin,1989-07-05,,34,West Brom
917,Jeremy Toljan,1994-08-08,,5,Levante
918,Víctor Rodríguez,1989-07-23,,10,
919,Hyun-jun Suk,1991-06-29,,10,Troyes
920,David Oberhauser,1990-11-29,,0,Metz
921,Jordan Pickford,1994-03-07,,0,Everton
922,Simone Verdi,1992-07-12,,37,Como
923,Alessandro Florenzi,1991-03-11,,30,Milan
924,Antonio Santurro,1992-02-29,,0,Udinese
925,Gianluca Lapadula,1990-02-07,,37,Spezia
926,Jonathan Bond,1993-05-19,,0,West Brom
927,Francesco Acerbi,1988-02-10,,23,Inter
928,Jeison Murillo,1992-05-27,,6,Sampdoria
929,Gastón Brugman,1992-09-07,,2,Parma
930,Nicolás Tagliafico,1992-08-31,,7,Lyon
931,Il-lok Yun,1992-03-07,,0,Montpellier
932,Rodrigo,1991-03-06,,61,Leeds
933,Ramon Azeez,1992-12-12,,4,Granada
934,Jesse Joronen,1993-03-21,,0,
935,Roberto Firmino,1991-10-02,,110,Liverpool
936,Ross Barkley,1993-12-05,,43,Aston Villa
937,Bertrand Traoré,1995-09-06,,34,
938,Harry Kane,1993-07-28,,305,Bayern Munich
939,Marten de Roon,1991-03-29,,24,Atalanta
940,Patrick Mainka,1994-11-06,,4,Heidenheim
941,Edgar Méndez,1990-01-02,,16,Alaves
942,Lorenzo Insigne,1991-06-04,,96,Napoli
943,Dan Burn,1992-05-09,,6,Newcastle
944,Danny Ings,1992-07-23,,61,West Ham
945,Daniele Baselli,1992-03-12,,20,Como
946,Jesé,1993-02-26,,21,Sampdoria
947,Andrea La Mantia,1991-05-06,,4,Empoli
948,Fabian Schär,1991-12-20,,21,Newcastle
949,Youssouf Sabaly,1993-03-05,,4,Betis
950,Thiago Mendes,1992-03-15,,5,Lyon
951,Luca Lezzerini,1995-03-24,,0,Fiorentina
952,Manuel Lanzini,1993-02-15,,27,West Ham
953,Nicola Leali,1993-02-17,,0,Genoa
954,Andrea Schiavone,1993-02-25,,1,Salernitana
955,Havard Nielsen,1993-07-15,,4,Greuther Furth
956,Daniel Bentley,1993-07-13,,0,Wolves
957,Charalampos Lykogiannis,1993-10-22,,9,Bologna
958,Marçal,1989-02-19,,0,Wolves
959,Romain Amalfitano,1989-08-27,,1,Dijon
960,Zakaria Diallo,1986-08-13,,0,Lens
961,Haris Belkebla,1994-01-28,,2,Angers
962,Mathias Autret,1991-03-01,,5,Auxerre
963,Francisco Portillo,1990-06-13,,10,Almeria
964,Daniel Carvajal,1992-01-11,,11,Real Madrid
965,Sergio Álvarez,1992-01-23,,4,Eibar
966,Virgil van Dijk,1991-07-08,,28,Liverpool
967,Nicolas Pallois,1987-09-19,,9,Nantes
968,Karol Mets,1993-05-16,,0,St Pauli
969,Raúl Carnero,1989-04-30,,1,Valladolid
970,Dani Rodríguez,1988-06-06,,17,Mallorca
971,Nicolò Manfredini,1988-05-01,,0,Benevento
972,Tomás Pina,1987-10-14,,7,Alaves
973,Ryan Fredericks,1992-10-10,,2,Bournemouth
974,Lei Wu,1991-11-19,,8,Espanol
975,Daniel Bessa,1993-01-14,,5,Verona
976,Yannick Carrasco,1993-09-04,,46,Ath Madrid
977,Jordan Lukaku,1994-07-25,,1,Lazio
978,Danilo Pereira,1991-09-09,,9,Paris SG
979,George Saville,1993-06-01,,0,Luton
980,Jesse Lingard,1992-12-15,,29,Nott'm Forest
981,Cristian Tello,1991-08-11,,31,Betis
982,Sergi Darder,1993-12-22,,30,Mallorca
983,Pablo Hervías,1993-03-08,,2,Valladolid
984,Omar Mascarell,1993-02-02,,4,Mallorca
985,Anthony Ujah,1990-10-14,,28,Union Berlin
986,Willy Boly,1991-02-03,,7,Nott'm Forest
987,Mark Gillespie,1992-03-27,,0,Newcastle
988,Raúl Navas,1988-05-11,,3,Osasuna
989,Matija Nastasić,1993-03-28,,5,Leganes
990,Pavel Kaderabek,1992-04-25,,14,Hoffenheim
991,Matías Vecino,1991-08-24,,29,Celta
992,Maximilian Philipp,1994-03-01,,29,Freiburg
993,Leandro Trossard,1994-12-04,,46,Arsenal
994,Matías Dituro,1987-05-08,,0,
995,Bartosz Bereszyński,1992-07-12,,1,
996,Sergio León,1989-01-06,,30,Valladolid
997,Munas Dabbur,1992-05-14,,17,Hoffenheim
998,Raphael Framberger,1995-09-06,,0,Augsburg
999,Wataru Endo,1993-02-09,,13,Liverpool
1000,Conor Townsend,1993-03-04,,0,Ipswich
1001,Andrea Barberis,1993-12-11,,2,Monza
1002,Alexander Brunst,1995-07-07,,0,Darmstadt
1003,Tomas Koubek,1992-08-26,,0,Augsburg
1004,Luca Antei,1992-04-19,,1,Benevento
1005,Gianluca Caprari,1993-07-30,,52,Monza
1006,Ryan Fraser,1994-02-24,,18,Southampton
1007,Majeed Waris,1991-09-19,,39,Strasbourg
1008,Wissam Ben Yedder,1990-08-12,,198,Monaco
1009,Cédric Brunner,1994-02-17,,0,Schalke 04
1010,Yvon Mvogo,1994-06-06,,0,Lorient
1011,Louis Schaub,1994-12-29,,2,FC Koln
1012,Lukas Zima,1994-01-09,,0,Genoa
1013,Sebastian Andersson,1991-07-15,,18,FC Koln
1014,Lewis Dunk,1991-11-21,,16,Brighton
1015,Remo Freuler,1992-04-15,,20,Bologna
1016,Jeff Hendrick,1992-01-31,,12,Newcastle
1017,Christian Nørgaard,1994-03-10,,11,Arsenal
1018,Divock Origi,1995-04-18,,44,Nott'm Forest
1019,Mohamed Salah,1992-06-15,,226,Liverpool
1020,Soma Novothny,1994-06-16,,0,Bochum
1021,Saúl Ñíguez,1994-11-21,,29,Sevilla
1022,Konstantinos Stafylidis,1993-12-02,,6,Bochum
1023,Fidel,1989-10-27,,17,
1024,Michaël Barreto,1991-01-18,,1,Ajaccio
1025,Antonio Caracciolo,1990-06-30,,4,
1026,Jonathan Delaplace,1986-03-20,,3,Lorient
1027,Elbasan Rashani,1993-05-09,,13,Clermont
1028,Ivan Cavaleiro,1993-10-18,,11,Lille
1029,Miha Zajc,1994-07-01,,5,Toulouse
1030,Jubal,1993-08-29,,9,Auxerre
1031,Recio,1991-01-11,,10,Eibar
1032,Nikola Vukcevic,1991-12-13,,0,Levante
1033,Manuel Prietl,1991-08-03,,1,Bielefeld
1034,Eric Oelschlägel,1995-09-20,,0,St Pauli
1035,Florian Niederlechner,1990-10-24,,45,Hertha
1036,Leon Goretzka,1995-02-06,,51,Bayern Munich
1037,Jonathan Viera,1989-10-21,,30,Almeria
1038,Bebé,1990-07-12,,10,Vallecano
1039,Sebastian Griesbeck,1990-10-03,,1,Greuther Furth
1040,Tobias Mohr,1995-08-24,,0,Schalke 04
1041,Hauke Wahl,1994-04-15,,2,St Pauli
1042,Wesley Lautoa,1987-08-25,,4,Dijon
1043,Danilo Soares,1991-10-29,,0,Bochum
1044,Saulo Decarli,1992-02-04,,0,Bochum
1045,Fábio Cardoso,1994-04-19,,0,Sevilla
1046,Matteo Grandi,1992-10-12,,0,Venezia
1047,Felipe,1989-05-16,,3,Nott'm Forest
1048,Marcelo Brozovic,1992-11-16,,25,Inter
1049,Maxime Colin,1991-11-15,,0,Metz
1050,Erik Thommy,1994-08-20,,9,Stuttgart
1051,Marco Friedl,1998-03-16,,3,Werder Bremen
1052,Michael Hector,1992-07-19,,1,Fulham
